,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
56866,101002323357,Citizens Connect App,Bombogenesis,42.3888,-71.0044
56867,101002323356,Citizens Connect App,Bombogenesis,42.3908,-71.0068
56868,101002323355,Constituent Call,Bombogenesis,42.3255,-71.0593
56869,101002323354,Constituent Call,Bombogenesis,42.273,-71.098
56870,101002323353,Self Service,Bombogenesis,42.2877,-71.1697
56871,101002323350,Citizens Connect App,Bombogenesis,42.3537,-71.0732
56872,101002323349,Citizens Connect App,Bombogenesis,42.2995,-71.1136
56873,101002323347,Citizens Connect App,Bombogenesis,42.3888,-71.0043
56874,101002323346,Citizens Connect App,Bombogenesis,42.3128,-71.0934
56875,101002323345,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56876,101002323344,Constituent Call,Bombogenesis,42.3594,-71.0587
56877,101002323342,Citizens Connect App,Bombogenesis,42.3314,-71.0454
56878,101002323341,Constituent Call,Bombogenesis,42.3145,-71.0828
56879,101002323340,Citizens Connect App,Bombogenesis,42.3425,-71.0696
56880,101002323338,Self Service,Bombogenesis,42.3272,-71.0919
56881,101002323337,Constituent Call,Bombogenesis,42.331,-71.0801
56882,101002323336,Citizens Connect App,Bombogenesis,42.2846,-71.0543
56883,101002323335,Citizens Connect App,Bombogenesis,42.3429,-71.1675
56884,101002323334,Citizens Connect App,Bombogenesis,42.2846,-71.0543
56885,101002323333,Constituent Call,Bombogenesis,42.3353,-71.1028
56886,101002323332,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56887,101002323331,Constituent Call,Bombogenesis,42.3469,-71.1577
56888,101002323330,Citizens Connect App,Bombogenesis,42.2847,-71.0535
56889,101002323329,Citizens Connect App,Bombogenesis,42.3729,-71.0617
56890,101002323328,Citizens Connect App,Bombogenesis,42.3056,-71.1075
56891,101002323327,Citizens Connect App,Bombogenesis,42.2897,-71.0612
56892,101002323326,Constituent Call,Bombogenesis,42.3339,-71.1089
56893,101002323325,Citizens Connect App,Bombogenesis,42.3681,-71.0377
56894,101002323324,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56895,101002323323,Constituent Call,Bombogenesis,42.3188,-71.1117
56896,101002323321,Constituent Call,Bombogenesis,42.3157,-71.0891
56897,101002323319,Constituent Call,Bombogenesis,42.2981,-71.1112
56898,101002323317,Citizens Connect App,Bombogenesis,42.284,-71.0655
56899,101002323316,Citizens Connect App,Bombogenesis,42.2859,-71.1246
56900,101002323315,Citizens Connect App,Bombogenesis,42.3497,-71.0846
56901,101002323314,Constituent Call,Bombogenesis,42.323,-71.1085
56902,101002323313,Constituent Call,Bombogenesis,42.3679,-71.0559
56903,101002323312,Citizens Connect App,Bombogenesis,42.3331,-71.0535
56904,101002323311,Citizens Connect App,Bombogenesis,42.3289,-71.0992
56905,101002323310,Citizens Connect App,Bombogenesis,42.326,-71.1036
56906,101002323309,Citizens Connect App,Bombogenesis,42.293,-71.0627
56907,101002323308,Constituent Call,Bombogenesis,42.2987,-71.1122
56908,101002323307,Constituent Call,Bombogenesis,42.2981,-71.1112
56909,101002323306,Citizens Connect App,Bombogenesis,42.3083,-71.0489
56910,101002323305,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56911,101002323304,Citizens Connect App,Bombogenesis,42.3887,-71.0004
56912,101002323303,Citizens Connect App,Bombogenesis,42.2856,-71.1191
56913,101002323302,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56914,101002323301,Citizens Connect App,Bombogenesis,42.3581,-71.0692
56915,101002323300,Citizens Connect App,Bombogenesis,42.36,-71.1345
56916,101002323299,Citizens Connect App,Bombogenesis,42.3786,-71.0627
56917,101002323298,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56918,101002323297,Citizens Connect App,Bombogenesis,42.3329,-71.0395
56919,101002323296,Self Service,Bombogenesis,42.3595,-71.0588
56920,101002323295,Citizens Connect App,Bombogenesis,42.3345,-71.0568
56921,101002323294,Constituent Call,Bombogenesis,42.2871,-71.1248
56922,101002323292,Citizens Connect App,Bombogenesis,42.3155,-71.0777
56923,101002323290,Citizens Connect App,Bombogenesis,42.343,-71.0822
56924,101002323289,Constituent Call,Bombogenesis,42.3185,-71.113
56925,101002323288,Constituent Call,Bombogenesis,42.3459,-71.0727
56926,101002323287,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56927,101002323286,Citizens Connect App,Bombogenesis,42.3211,-71.1043
56928,101002323282,Constituent Call,Bombogenesis,42.3044,-71.1142
56929,101002323280,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56930,101002323279,Self Service,Bombogenesis,42.3594,-71.0587
56931,101002323278,Citizens Connect App,Bombogenesis,42.3142,-71.0927
56932,101002323277,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56933,101002323276,Constituent Call,Bombogenesis,42.3648,-71.0565
56934,101002323274,Self Service,Bombogenesis,42.3771,-71.0633
56935,101002323273,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56936,101002323272,Constituent Call,Bombogenesis,42.2898,-71.1316
56937,101002323271,Citizens Connect App,Bombogenesis,42.3666,-71.035
56938,101002323270,Citizens Connect App,Bombogenesis,42.294,-71.0599
56939,101002323268,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56940,101002323266,Citizens Connect App,Bombogenesis,42.3508,-71.1544
56941,101002323265,Citizens Connect App,Bombogenesis,42.31399999999999,-71.0947
56942,101002323264,Citizens Connect App,Bombogenesis,42.2884,-71.1416
56943,101002323263,Constituent Call,Bombogenesis,42.2872,-71.1292
56944,101002323262,Citizens Connect App,Bombogenesis,42.3594,-71.0587
