,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
53598,101002327170,Citizens Connect App,Normal,42.3501,-71.1274
53599,101002327169,Constituent Call,Normal,42.3594,-71.0587
53600,101002327168,Constituent Call,Normal,42.3594,-71.0587
53601,101002327167,Citizens Connect App,Normal,42.3594,-71.0587
53602,101002327166,Constituent Call,Normal,42.2862,-71.1444
53603,101002327165,Constituent Call,Normal,42.3594,-71.0587
53604,101002327164,Constituent Call,Normal,42.3594,-71.0587
53605,101002327163,Citizens Connect App,Normal,42.3692,-71.0365
53606,101002327162,Citizens Connect App,Normal,42.3594,-71.0587
53607,101002327161,Citizens Connect App,Normal,42.3594,-71.0587
53608,101002327160,Citizens Connect App,Normal,42.3447,-71.077
53609,101002327159,Constituent Call,Normal,42.3594,-71.0587
53610,101002327157,Constituent Call,Normal,42.3594,-71.0587
53611,101002327156,Citizens Connect App,Normal,42.3357,-71.0406
53612,101002327155,Constituent Call,Normal,42.273,-71.1198
53613,101002327154,Constituent Call,Normal,42.332,-71.082
53614,101002327153,Citizens Connect App,Normal,42.3486,-71.0903
53615,101002327152,Citizens Connect App,Normal,42.3371,-71.0438
53616,101002327151,Constituent Call,Normal,42.3038,-71.0701
53617,101002327150,Citizens Connect App,Normal,42.3594,-71.0587
53618,101002327149,Constituent Call,Normal,42.3594,-71.0587
53619,101002327148,Constituent Call,Normal,42.284,-71.0938
53620,101002327147,Citizens Connect App,Normal,42.3594,-71.0587
53621,101002327146,Constituent Call,Normal,42.3594,-71.0587
53622,101002327145,Citizens Connect App,Normal,42.3355,-71.0343
53623,101002327144,Citizens Connect App,Normal,42.3149,-71.0658
53624,101002327143,Citizens Connect App,Normal,42.3594,-71.0587
53625,101002327142,Citizens Connect App,Normal,42.3594,-71.0587
53626,101002327141,Citizens Connect App,Normal,42.3594,-71.0587
53627,101002327140,Citizens Connect App,Normal,42.3147,-71.0648
53628,101002327139,Citizens Connect App,Normal,42.3494,-71.0899
53629,101002327133,Citizens Connect App,Normal,42.3016,-71.0689
53630,101002327132,Constituent Call,Normal,42.3322,-71.0469
53631,101002327131,Citizens Connect App,Normal,42.3594,-71.0587
53632,101002327130,Constituent Call,Normal,42.3594,-71.0587
53633,101002327129,Citizens Connect App,Normal,42.3594,-71.0587
53634,101002327128,Constituent Call,Normal,42.3218,-71.0758
53635,101002327127,Citizens Connect App,Normal,42.3019,-71.0684
53636,101002327126,Citizens Connect App,Normal,42.3494,-71.0672
53637,101002327125,Citizens Connect App,Normal,42.3437,-71.0714
53638,101002327124,Constituent Call,Normal,42.3315,-71.0425
53639,101002327123,Citizens Connect App,Normal,42.3594,-71.0587
53640,101002327122,Citizens Connect App,Normal,42.3016,-71.0691
53641,101002327121,Citizens Connect App,Normal,42.3594,-71.0587
53642,101002327120,Constituent Call,Normal,42.2753,-71.0723
