,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
1018603,101000782975,Constituent Call,Nemo,42.2613,-71.1141
1018604,101000782971,Constituent Call,Nemo,42.3777,-71.0583
1018605,101000782969,Constituent Call,Nemo,42.3114,-71.059
1018606,101000782967,Constituent Call,Nemo,42.3162,-71.0679
1018607,101000782965,Constituent Call,Nemo,42.2908,-71.0404
1018608,101000782963,Constituent Call,Nemo,42.3293,-71.0526
1018609,101000782961,Constituent Call,Nemo,42.3142,-71.0694
1018610,101000782959,Constituent Call,Nemo,42.3307,-71.0541
1018611,101000782957,Constituent Call,Nemo,42.2894,-71.0783
1018612,101000782953,Constituent Call,Nemo,42.3364,-71.0426
1018613,101000782950,Constituent Call,Nemo,42.2833,-71.0871
1018614,101000782948,Constituent Call,Nemo,42.2948,-71.1304
1018615,101000782946,Constituent Call,Nemo,42.3526,-71.1686
1018616,101000782943,Self Service,Nemo,42.342,-71.0804
1018617,101000782942,Constituent Call,Nemo,42.2662,-71.1185
1018618,101000782939,Self Service,Nemo,42.342,-71.0804
1018619,101000782938,Constituent Call,Nemo,42.3503,-71.0799
1018620,101000782934,Constituent Call,Nemo,42.2778,-71.1339
1018621,101000782933,Constituent Call,Nemo,42.2803,-71.0755
1018622,101000782931,Constituent Call,Nemo,42.2996,-71.0601
1018623,101000782929,Constituent Call,Nemo,42.2901,-71.0449
1018624,101000782927,Self Service,Nemo,42.3855,-71.01100000000001
1018625,101000782926,Constituent Call,Nemo,42.3425,-71.0873
1018626,101000782924,Constituent Call,Nemo,42.2977,-71.0598
1018627,101000782919,Constituent Call,Nemo,42.3594,-71.0587
1018628,101000782917,Constituent Call,Nemo,42.3821,-71.0358
1018629,101000782915,Citizens Connect App,Nemo,42.3523,-71.07600000000001
1018630,101000782912,Constituent Call,Nemo,42.275,-71.1643
1018631,101000782910,Constituent Call,Nemo,42.2974,-71.1143
1018632,101000782906,Constituent Call,Nemo,42.2436,-71.1241
1018633,101000782904,Constituent Call,Nemo,42.275,-71.1643
1018634,101000782902,Constituent Call,Nemo,42.361000000000004,-71.0673
1018635,101000782898,Constituent Call,Nemo,42.2835,-71.0951
1018636,101000782896,Constituent Call,Nemo,42.3642,-71.0634
1018637,101000782894,Constituent Call,Nemo,42.3307,-71.0352
1018638,101000782891,Constituent Call,Nemo,42.318999999999996,-71.0624
1018639,101000782889,Constituent Call,Nemo,42.3287,-71.0774
1018640,101000782885,Constituent Call,Nemo,42.2793,-71.0908
1018641,101000782884,Self Service,Nemo,42.3594,-71.0587
1018642,101000782883,Constituent Call,Nemo,42.3113,-71.07
1018643,101000782881,Constituent Call,Nemo,42.312,-71.0687
1018644,101000782876,Constituent Call,Nemo,42.3594,-71.0587
1018645,101000782875,Constituent Call,Nemo,42.3516,-71.1523
1018646,101000782869,Constituent Call,Nemo,42.3594,-71.0587
1018647,101000782861,Self Service,Nemo,42.3136,-71.056
1018648,101000782860,Self Service,Nemo,42.3136,-71.056
1018649,101000782858,Constituent Call,Nemo,42.2961,-71.0614
1018650,101000782846,Employee Generated,Nemo,42.3585,-71.0646
1018651,101000782841,Constituent Call,Nemo,42.3426,-71.1416
1018652,101000782839,Self Service,Nemo,42.2906,-71.0404
1018653,101000782838,Constituent Call,Nemo,42.3403,-71.1424
1018654,101000782836,Constituent Call,Nemo,42.3358,-71.0376
1018655,101000782834,Constituent Call,Nemo,42.3594,-71.0587
1018656,101000782833,Constituent Call,Nemo,42.2834,-71.0833
1018657,101000782830,Self Service,Nemo,42.3038,-71.0745
1018658,101000782828,Constituent Call,Nemo,42.2791,-71.0605
1018659,101000782826,Constituent Call,Nemo,42.348,-71.0949
1018660,101000782824,Constituent Call,Nemo,42.2593,-71.1184
1018661,101000782822,Citizens Connect App,Nemo,42.3429,-71.0393
1018662,101000782820,Constituent Call,Nemo,42.3524,-71.0522
1018663,101000782817,Constituent Call,Nemo,42.3033,-71.0808
1018664,101000782812,Constituent Call,Nemo,42.3113,-71.0672
1018665,101000782810,Constituent Call,Nemo,42.3038,-71.0745
1018666,101000782808,Constituent Call,Nemo,42.2745,-71.1314
1018667,101000782806,Constituent Call,Nemo,42.338,-71.07600000000001
1018668,101000782802,Constituent Call,Nemo,42.2878,-71.0406
1018669,101000782801,Constituent Call,Nemo,42.2878,-71.0406
1018670,101000782800,Constituent Call,Nemo,42.3144,-71.0659
1018671,101000782798,Constituent Call,Nemo,42.3499,-71.0897
1018672,101000782794,Maximo Integration,Nemo,42.2801,-71.1441
1018673,101000782793,Maximo Integration,Nemo,42.3596,-71.0518
1018674,101000782792,Citizens Connect App,Nemo,42.3377,-71.0956
1018675,101000782791,Constituent Call,Nemo,42.3007,-71.0656
1018676,101000782788,Citizens Connect App,Nemo,42.3401,-71.0358
1018677,101000782787,Constituent Call,Nemo,42.2792,-71.0664
1018678,101000782783,Constituent Call,Nemo,42.2878,-71.0406
1018679,101000782780,Constituent Call,Nemo,42.2939,-71.1362
1018680,101000782778,Constituent Call,Nemo,42.2801,-71.0742
1018681,101000782773,Constituent Call,Nemo,42.333999999999996,-71.0487
1018682,101000782768,Citizens Connect App,Nemo,42.3427,-71.0849
1018683,101000782767,Constituent Call,Nemo,42.333999999999996,-71.0487
1018684,101000782765,Employee Generated,Nemo,42.3407,-71.0808
1018685,101000782764,Employee Generated,Nemo,42.3405,-71.0807
1018686,101000782759,Employee Generated,Nemo,42.3423,-71.0773
1018687,101000782758,Constituent Call,Nemo,42.3808,-71.0188
1018688,101000782757,Employee Generated,Nemo,42.3594,-71.0587
1018689,101000782756,Employee Generated,Nemo,42.3426,-71.0762
1018690,101000782755,Employee Generated,Nemo,42.3418,-71.0753
