,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
13126,101002395171,Citizens Connect App,Skylar,42.3594,-71.0587
13127,101002395170,Constituent Call,Skylar,42.3011,-71.0508
13128,101002395168,Constituent Call,Skylar,42.3326,-71.0397
13129,101002395166,Citizens Connect App,Skylar,42.3594,-71.0587
13130,101002395165,Citizens Connect App,Skylar,42.3594,-71.0587
13131,101002395163,Constituent Call,Skylar,42.3045,-71.0702
13132,101002395162,City Worker App,Skylar,42.3594,-71.0587
13133,101002395159,Citizens Connect App,Skylar,42.38399999999999,-71.0746
13134,101002395158,Constituent Call,Skylar,42.3437,-71.0896
13135,101002395157,Constituent Call,Skylar,42.2827,-71.0796
13136,101002395155,Constituent Call,Skylar,42.2936,-71.0771
13137,101002395154,Constituent Call,Skylar,42.3302,-71.0765
13138,101002395153,Constituent Call,Skylar,42.2713,-71.0795
13139,101002395152,Citizens Connect App,Skylar,42.3594,-71.0587
13140,101002395151,Citizens Connect App,Skylar,42.3526,-71.0479
13141,101002395150,Constituent Call,Skylar,42.2668,-71.117
13142,101002395149,Constituent Call,Skylar,42.3298,-71.0805
13143,101002395148,Citizens Connect App,Skylar,42.3594,-71.0587
13144,101002395147,Constituent Call,Skylar,42.2875,-71.0415
13145,101002395146,Citizens Connect App,Skylar,42.3321,-71.0686
13146,101002395145,Constituent Call,Skylar,42.3594,-71.0587
13147,101002395144,Citizens Connect App,Skylar,42.3457,-71.0864
13148,101002395143,Constituent Call,Skylar,42.2632,-71.1078
13149,101002395142,Constituent Call,Skylar,42.3594,-71.0587
13150,101002395141,Citizens Connect App,Skylar,42.3134,-71.1096
13151,101002395140,Constituent Call,Skylar,42.3819,-71.0672
13152,101002395139,Constituent Call,Skylar,42.298,-71.1145
13153,101002395138,Citizens Connect App,Skylar,42.3516,-71.117
13154,101002395137,Citizens Connect App,Skylar,42.3298,-71.0831
13155,101002395136,Constituent Call,Skylar,42.2978,-71.1146
13156,101002395135,Constituent Call,Skylar,42.2976,-71.1147
13157,101002395133,Constituent Call,Skylar,42.3486,-71.0773
13158,101002395132,Citizens Connect App,Skylar,42.3594,-71.0587
13159,101002395131,Constituent Call,Skylar,42.2674,-71.09899999999999
13160,101002395130,Citizens Connect App,Skylar,42.3291,-71.0537
13161,101002395129,Citizens Connect App,Skylar,42.3315,-71.0815
13162,101002395128,Citizens Connect App,Skylar,42.3594,-71.0587
13163,101002395127,Constituent Call,Skylar,42.2802,-71.0786
13164,101002395126,Citizens Connect App,Skylar,42.3312,-71.0809
13165,101002395124,Constituent Call,Skylar,42.3128,-71.0577
13166,101002395123,Citizens Connect App,Skylar,42.3594,-71.0587
13167,101002395122,Citizens Connect App,Skylar,42.2851,-71.0707
13168,101002395121,Citizens Connect App,Skylar,42.3304,-71.0815
13169,101002395120,Self Service,Skylar,42.3511,-71.0878
13170,101002395119,Citizens Connect App,Skylar,42.3594,-71.0587
13171,101002395118,Constituent Call,Skylar,42.3594,-71.0587
13172,101002395117,Constituent Call,Skylar,42.3594,-71.0587
13173,101002395116,Citizens Connect App,Skylar,42.3594,-71.0587
13174,101002395115,Citizens Connect App,Skylar,42.3594,-71.0587
13175,101002395113,Constituent Call,Skylar,42.2844,-71.0744
13176,101002395112,Citizens Connect App,Skylar,42.3594,-71.0587
13177,101002395111,Citizens Connect App,Skylar,42.3349,-71.0768
13178,101002395110,Citizens Connect App,Skylar,42.3594,-71.0587
